-1.961646285699688574e+00,-4.636554016123947686e-01,-1.108476695502999959e-01,1.037301568496915571e+00,-3.704770278591093535e-01,9.099991691706618147e-01,6.077454290745881726e-01,-5.089138592572440833e-01,-1.142159770172645139e+00,-4.834511977864600074e-01,-6.603453096835785498e-03,5.706915007855466460e-01,4.105853682570350105e-01,1.504551455972275464e+00,1.708242745812490027e+00,1.162316117356242406e+00,7.672097936816338892e-01,4.304645570945511701e-02,3.709418534291919478e-01,-1.943344140865990388e+00,-1.824968402333235762e+00,1.194160613067415833e+00,-3.753129498232307681e-02,1.090346286428882788e-01,-1.407513194850053440e+00,1.081126446602445501e+00,2.654659682294489009e+00,9.925391816869891803e-01,-3.762122994476292392e-01,-1.399198872793506299e+00,-2.160430593221889239e+00,4.962730371582636801e-02,9.269471630137465779e-01,1.521960323943089000e+00,-1.137307041237356930e+00,-3.219787341475065234e-02,-6.688325968425929968e-01,-3.905719274602943991e-01,-5.607325175192999778e-01,-3.936115675594366592e-01,1.881611509976957863e-01,-1.448394567715940218e+00,1.792454117007650782e-01,1.481114033490740445e+00,-1.405226188861371961e+00,-9.487260237239933947e-01,-2.425270188988542852e+00,-5.290117410981252238e-02,5.329991574899809459e-01,-2.273352488974732244e-01,-5.158175320372484496e-01,-4.415020839016450260e-01,2.861098118519233569e-01,3.056681730288348664e-01,1.124649418879060114e+00,-1.077362063016285454e+00,-2.565244033024167702e-01,-2.205157404940475629e+00,-1.009384113179253861e-01,2.805290692280748011e-01,-7.501739913238356650e-01,5.425465293338442851e-01,-4.204615982110577743e-01,2.062427706743132472e+00,-5.452081701309212658e-01,1.186823739209841300e+00,-7.114690214501703802e-02,1.163272554739186226e+00,-4.323225973782660603e-01,-1.596514440015441849e+00,8.364155267239060665e-01,5.159011270238750280e-01,-1.288785548920789115e+00,1.517793366883459782e-01,1.798679069872971270e-01,4.238498529510503765e-01,8.276736134026126956e-01,-4.743759584714858368e-01,5.088884852336091891e-01,-1.951213080889845353e-01,-1.527878284444054380e+00,7.269543906361628505e-01,2.078883017441510273e+00,-1.617986710518444893e+00,1.212508126163696298e+00,2.143784857844176717e+00,-5.940052232311930462e-03,1.062203794540009932e-01,5.954751874600927586e-01,1.099058776122298076e+00,-4.341511594183850575e-01,1.642858143450283137e+00,1.197735354112431594e+00,9.549145489858495983e-01,3.898899244489287819e-01,1.455242325369566991e+00,-5.530186283964934058e-01,1.020075554689169106e+00,1.210399701164248887e+00,3.849236165424456679e-01,-5.537953545651377318e-01,-1.350924884419122174e+00,1.662411019346030416e+00,1.246995461369919012e+00,2.774028894941121814e-01,-8.016031129176345305e-01,-9.718562502196123054e-01,2.308124143866670419e+00,-1.313072963783986635e-01,-3.721588120808741462e-01,-4.189685839726273175e-01,1.652337790687048891e+00,-7.374225386095899504e-01,5.851863513894502988e-01,-2.395621684747805888e-02,-3.128579180275252170e-01,3.318936152777099413e-01,-1.361692939114386158e+00,-2.338813408475322875e-01,-6.791987322325420129e-01,-3.720205445983673087e-01,-4.462245431885681901e-01,-3.705218310822114836e-01,-3.771144477324763211e-01,-7.752584342506566584e-01,2.398768905966005560e-01,-2.893777395831228505e-01,2.049666061301962661e-01,1.654708079989836156e-01,2.067452276298335612e+00,-1.380949462791292159e-01,2.113580026110413179e+00,-6.732407102766991835e-01,-6.099138125081775552e-01,-2.049741863566575617e+00,2.646951833977406188e-01,1.703829889436121237e+00,-2.422869982715182280e-01,2.768917420358998349e-01,2.322984382505422218e-01,2.347337656674641226e-01,1.279916609846175835e+00,-9.666648242185256201e-01,2.303489661731360494e-01,-2.224830489870293637e-01,-1.339837184295440631e+00,-6.244288078111793761e-01,2.578114330173321145e-01,1.568536929474154018e+00,-1.323994053174439633e+00,-8.002097201842284235e-01,-9.199391708332261830e-01,1.140063645294964179e+00,-2.261836210932624269e-01,-9.462368667913820253e-02,1.004084626517638412e+00,2.076822714116993929e+00,-7.666457558442625331e-01,-1.442376452123424191e-01,-2.318231372156616954e-01,3.827555389788936391e-01,-9.439566485802325380e-01,5.474019942939223338e-01,7.875973166739851372e-01,2.543754766521123534e-01,1.270215268867371128e+00,4.770327331966920936e-01,2.027140735410419836e-01,-6.760001686267856913e-01,-1.077631997760565424e-01,1.338808304244160086e-01,3.448818866949279194e-01,-2.028963243678150175e-01,5.597377695888977600e-01,-1.608578650056351478e-01,3.071721770935060825e-01,6.165647074403890482e-01,-1.555865013387971008e+00,2.056109965505696469e+00,8.148094171364885646e-03,-6.488827442155103986e-01,9.281447047135490402e-01,9.158164210600160393e-01,1.299806243226135916e+00,7.739853479707795580e-01,-3.936669636734940747e-01,9.103369003189834552e-02,2.953276823005256402e-01,-1.449657621148763065e+00,-1.629011160404785441e+00,9.281416916469045209e-01,1.186403597832476731e+00,6.669348376186776672e-01,1.529673822966262087e+00,-6.373281307644695914e-01,-1.542162001272526339e+00,-1.683050479867478577e+00,-9.911506844837545405e-01,-5.816510744521951048e-01,9.060904291787860720e-02,-1.808967136679010324e+00,5.076418997960340240e-01,-3.944523490874849991e-01,6.258799981332776596e-01,-5.321298800939685547e-01,6.506773849281367594e-01,1.524474629608975285e+00,1.518928133860498519e+00,-7.276818649641435544e-01,1.821214414388090175e+00,2.237005544096411391e+00,5.331052189309046785e-01,-2.147795499220918281e+00,-2.239499435363971447e+00,-7.845769830196807834e-03,3.274901426379687730e-01,-1.499482276091816280e+00,-1.864402747319274578e+00,-1.072581864027796206e+00,2.577640398091711749e-01,-8.349862443244513432e-01,-8.335602345993575746e-01,1.458817733394995042e-01,-1.104509509257960653e+00,-2.829897708137981693e-01,-3.456794560408689154e-01,5.252933055463774314e-01,-7.721848846674058686e-01,4.426054216684590648e-01,-3.927911592523831152e-01,-8.916060955598133220e-02,-1.460309980446039990e+00,-4.625275230898102108e-01,1.469226737718765663e-01,-2.144724679382229715e-01,6.872015800025430554e-01,3.876525527083711231e-01,1.435286149733553396e+00,-5.527647054364371870e-01,-3.670522330015262291e-01,-1.489089597949696309e+00,-2.369192982051349095e+00,-2.099415412862773334e+00,-2.137984070558019756e+00,-1.298104802104891320e+00,3.236384347358827601e-02,-6.052274914103662473e-01,-3.764700429633259793e-01,4.435508907866748673e-01,-8.581382737328476784e-01,6.300726368445389580e-01,9.979363947363156795e-01,-3.502752392180219498e-01,-8.092034979326732103e-01,-1.523829490836897949e-01,-1.059888709174700017e+00,1.020227884294556686e+00,-7.099497231745061088e-02,1.106611429606884078e+00,-7.775042359796378866e-02,8.759114487842608598e-01,-1.916381431163610927e+00,-9.199580433312566641e-02,2.125630228116763831e-01,-7.639269548950937405e-02,7.762326334674949369e-01,-2.257253011681685795e+00,-1.947192645758592633e+00,-1.608375908315680780e+00,-2.567240881230358873e+00,-5.715579274027579038e-01,-8.008784692136844408e-01,-1.049107847751394207e+00,-1.280678355802208790e+00,-1.286618990384033268e+00,-1.530662273187864408e-01,2.335195238421887975e-01,1.514292130047874219e+00,5.541385097527667947e-01,1.746428092431320023e+00,1.117528772405263382e+00,5.051065854382522646e-01,-1.063717000981512228e+00,-7.698961774649478729e-01,2.530454625680561564e-01,-1.268002862906488337e+00,6.979247216479496085e-01,-1.595494753693401935e-01,-2.092348575736210581e+00,-4.946499527168705113e-01,-2.187289759056194605e+00,-9.909816735499737961e-01,-1.251515510903192130e+00,-2.983368913551633916e+00,-1.741456111886908742e+00,-1.614151812297732080e+00,-3.670609088114624718e+00,1.203803207317448498e+00,-1.101820754855079798e+00,-1.005435871264741099e+00,-2.156031155143583344e+00,3.130819617228956520e-01,-8.479215284953366405e-01,-4.257695442107956585e-01,-7.086052454862235006e-01,-1.268045754690431348e+00,2.621804475634459397e-02,-2.474643050155556634e-01,-9.998848434016461076e-03,1.204495944056559242e+00,-8.055210681983679954e-01,-1.065038201277659358e+00,5.418308342091825436e-01,1.363558726382031683e+00,-5.321683814938993340e-01,-1.896974329460617170e+00,-7.851394722243466573e-01,-1.511993834254211633e-01,-3.815938055357548375e-01,5.435365204915238585e-02,-2.217652040481794096e+00,-9.512072699540636833e-01,-1.750117397668213615e+00,-1.191993727336072117e+00,1.093581773311910199e+00,-3.877123806227739666e-01,4.367792745325455583e-01,-9.059678063117315716e-01,-4.779379508319676062e-01,8.983699840131931236e-01,9.859807905935302763e-01,4.605369433352857200e-01,-3.837188965923048478e-01,-2.539712407138287720e+00,1.686925265966636722e+00,-2.095842466745419852e+00,1.287000699978860574e+00,3.862269949167302929e-01,1.564492221210200373e+00,3.408753820823612335e-01,5.179946917339308676e-01,-1.742004038207375149e+00,5.216934811636783076e-01,-1.258454638281176763e+00,-1.506545176561714383e+00,5.000696944372328145e-01,-1.629908052459736023e+00,-1.521708542500662897e+00,-2.077772995039950832e+00,3.263271070341386415e-01,1.796260001281258623e+00,-9.845872798887294053e-01,2.326378303762119515e+00,7.917335443778928949e-01,6.059363045479939647e-01,-5.762821077494679756e-01,-2.777354254777572584e-01,7.919805324564492821e-01,8.310670301564586637e-01,1.007591450378881176e-01,1.941834520397637709e+00,-1.146441715832259511e+00,6.737372755018197212e-01,1.576702124331565313e+00,-7.431573563007319860e-01,-1.472322054618657283e+00,-5.191731988057293190e-01,-1.398200167388849169e-01,1.495620258414656067e-01,5.240675954038030993e-01,6.300984993614202612e-01,-8.361332704642640001e-01,-1.626093714255610667e+00,-9.159053642711597609e-01,3.890139976903884689e-01,-1.477278758474897424e+00,8.440646349793098357e-01,2.682850464786744382e+00,2.137180823278845843e+00,3.901827828943503218e-01,2.565638298969224351e+00,2.997619898381824188e-01,1.623782131576325671e+00,-8.255466011234999790e-01,-8.652004018603450808e-01,-3.366576165175059754e-01,3.904303765602220033e-01,1.947308772216371220e-01,-4.551612345795529868e-01,1.330519839687226868e+00,-9.747668408109771976e-02,2.479381427574005869e-01,-1.890462994541485919e+00,2.025720197113497267e+00,-1.003026082909728611e+00,1.113063735423547751e+00,6.847971303281529254e-01,-1.354000106020058158e+00,-8.151924896535016618e-01,1.759440513172561005e+00,1.421361916388278190e-01,2.545534350309734406e-01,8.411144714065721395e-02,1.200177989283512270e+00,7.760162295050339054e-01,1.145492248832923110e+00,7.403045917149488897e-01,2.115562679897689535e-01,1.361760020446554087e+00,6.707353796558382930e-01,-1.213594887010300605e+00,-1.225016257434938804e+00,-8.949783592218461814e-02,1.023265981301167832e-01,-6.900259290396160150e-02,-8.002762584924784095e-01,-4.247069900840588219e-01,3.836106677974699952e-01,-2.301764385608056962e+00,-3.906800734500159300e-01,-3.127659961729515548e+00,-1.315971130066063921e+00,-9.774481346076531185e-01,-2.981955850289689236e-01,-1.094258103054070119e+00,2.279945990194587324e+00,-9.206893713613152341e-01,7.789626423708232439e-01,-1.164037680340075376e+00,8.140613800973311998e-01,2.611432244903738042e-01,1.432243475551992384e+00,2.116840599112363108e+00,1.609522965746415402e+00,8.048633706517872577e-01,2.725673881112602004e+00,9.880652094950184150e-01,-6.814856092036034596e-01,1.786741771952816416e-01,-1.920794811272011682e+00,-9.678672009856360559e-01,1.080899013861147839e+00,1.088351116749942005e+00,1.777466877517586585e+00,7.553032738239841004e-01,-1.021440755068628192e+00,-9.973560163318272442e-01,-8.056949057995205221e-01,1.055701304523629425e+00,-2.048945358637297431e+00,2.474455354505757931e+00,7.848714659140119121e-01,-1.956358908829299414e+00,-1.048474723350869109e+00,-1.937474060465423364e-01,6.105915168374932422e-01,2.667531264957073711e-01,2.718228985962430233e+00,4.362023909820815226e-01,1.982013934051731319e+00,1.272287189684954134e+00,3.187131547696208322e+00,3.002030269772797855e+00,1.850828968184851986e+00,5.844248032196595055e-01,-4.697073489659638890e-01,2.541405819299294433e-01,2.078929073889211887e-01,1.259092861413232678e-01,7.034709787368423894e-01,2.629094879307606325e-01,1.961496442105088445e-01,-8.781492595467900175e-01,-3.543277400996753257e-01,1.889933088990857282e-02,-1.009709465676771556e+00,6.459390664631869949e-01,-4.311507662639882388e-02,8.156306914774262840e-01,-8.603831524580053403e-01,1.432707536091589962e+00,5.997381574826003980e-01,-1.277435239875746253e+00,-1.090039785628168278e+00,7.428111680113733684e-01,-1.389071361255231063e-01,1.520944620698686078e+00,2.123455464958968530e+00,1.231908796680099005e+00,1.653965737245753687e+00,5.096680921252852992e-01,-1.175952909819515252e-01,-1.449407172027828761e+00,-1.575716215557758426e+00,-8.647315301654280306e-01,1.111366836947629944e+00,-2.794768198747624943e+00,-3.348772985233524069e-01,5.716145077750022230e-01,-2.282387446063465219e+00,-8.701826414439975954e-01,7.256931351447448719e-01,-4.738932158121899607e-01,-2.279300641731130561e+00,5.513597717399265630e-01,-1.086719431248826639e+00,-1.601217315244799710e+00,1.281090540193860761e-01,-7.938489993306229175e-01,-1.086712946565031368e+00,-3.757847441763285251e-02,8.760902447495654277e-01,1.786180760713378668e-01,1.422324765703809391e+00,2.617776339448492973e+00,-1.805506024428636114e-01,7.661227655191849006e-01,6.946382698386585064e-01,6.344845506565177651e-02,9.938492141216445086e-01,-9.168309037043544940e-01,-8.851333362449246289e-01,8.885120235842808301e-01,1.140893573024031049e+00,-4.900681841528481963e-01,7.438848974332737396e-02,-1.262655416694661303e+00,-1.985434184819478975e+00,1.135533690155090536e+00,-2.622621896964565380e-01,1.072078972511641082e+00,8.597897799708181799e-02,1.037285001132816964e+00,1.338209866794007219e+00,7.038872288243845921e-01,-9.579852180452924637e-01,-2.746116190222902098e+00,-8.293139963375429913e-01,-1.661072466470083997e+00,2.564479108962164911e-01,4.865920276458201021e-01,6.468382137585663161e-01,1.182591943845052507e+00,-1.406025710419483432e-01,8.310526875122565826e-01,9.891145383041407557e-01,6.905661846876472998e-01,-1.595103238556866643e+00,5.011372709461024977e-01,-1.436989238294917870e-01,-1.806443226798502444e+00,6.549326776236243930e-01,-1.508500552125170646e+00,-3.146460855440897375e-01,-4.478186275371729419e-01,1.624133274924745574e-01,3.160260929498041604e-01,6.421271940559192259e-02,3.616785586539246200e-01,-2.165332039115782647e-01,-8.133452371756371146e-01,-1.830631426950157792e-01,1.866669938842224985e+00,9.208894314943942838e-01,-3.901528772753927732e-01,-1.717119546800774499e+00,-1.047313086105620572e+00,-2.534958198036152854e+00,5.701314478890453508e-01,-2.312833734000252051e+00,-8.679555844582722557e-01,7.972688563601936229e-01,-3.092192923044052577e-01,-2.838337532203147329e-01,-2.717357581855287751e+00,4.396793167507893063e-01,-4.397263571249795944e-01,-1.352072635228867226e+00,1.601900933474842414e+00,2.486869900621038465e-01,-2.065072192305399124e-01,1.128106529937069835e+00,1.351460146384953154e+00,-3.524459986275046419e-01,-7.791666772263279306e-01,5.042991235556674168e-01,-2.892361462612310086e-01,1.200274372005502993e-01,-4.183378116195785590e-01,2.509491895105961379e-01,6.816552968353623010e-01,-1.698521940815667930e-01,2.914563494470457372e-01,-1.215089788287710304e+00,-1.446393640512400713e+00,2.046142780792818971e+00,3.224930063697359350e-01,4.083483111008647803e-01,-3.661547180029187110e-01,-1.072913534956525305e+00,-6.942770198027669037e-01,5.179278472053954196e-01,-5.445327445811887213e-01,-6.977757788347935808e-01,3.192754563616397312e-01,1.957642993449104085e-01,5.130135856760840163e-01,1.444292936701126573e+00,-9.294063263172396283e-01,-7.847107606393852741e-01,-2.752645860439328462e+00,2.518340705507114974e-01,6.926563814937244379e-01,2.879361561889623999e+00,-8.213348948902641222e-01,-1.042688544999898159e+00,1.219858742953252806e+00,-2.248875529540251550e-01,-3.517185043822210200e-01,6.135646911234187151e-01,-2.199289405090596006e+00,-1.263954508708670765e+00,-6.248070721191386623e-01,-7.988959697439275143e-01,-1.408591091506443016e+00,-2.209023170375695067e+00,-1.561450302966151060e+00,-1.982398551992545777e+00,3.356016660312519106e-01,-1.026789127544455393e+00,-1.472053311869784942e+00,-2.039339645193017247e+00,2.666024946700149556e-01,-1.767116553375614130e+00,-1.298092092568910116e+00,1.142429921841016549e+00,7.536470645548620784e-01,-2.250440975152573075e-01,-7.437957992881866209e-01,-1.225086640250545145e+00,-2.284417068002380646e-01,-9.075540477193632105e-01,-5.268221378298141300e-01,-5.582002825865566287e-01,-2.796362337948917962e-02,-1.031857593047411870e+00,1.357320919481165733e+00,-4.409530388777424537e-01,2.144977284207090218e+00,-8.431844952553835260e-01,6.192044232481337396e-01,-1.165836703174513822e+00,-1.915374496045062713e+00,-2.842202870078219146e+00,-8.707211562881289613e-01,-2.785890084672280942e+00,-1.130841395905558322e+00,-8.094015845822528643e-01,-1.181164952605507690e+00,-1.891522880478036850e+00,1.340350579826322219e+00,-1.258492464367502839e+00,1.356612629915951773e+00,5.166025622361721803e-01,3.561919960859741163e+00,-1.880042149882173164e-01,-4.925852227554915475e-01,1.458379573852548905e+00,-5.791749740183984585e-01,-1.124355816755121973e+00,-1.858911918774339922e+00,1.790835492414908803e+00,-1.824649784879529779e+00,-1.649510769017046075e+00,-6.408609532171476442e-01,-6.869897236885856573e-02,1.013670662666464883e+00,1.967530338736061646e+00,1.484419115187545213e+00,6.176872489431592950e-01,-8.850807188352517452e-01,6.625499243602156474e-01,-5.347560123673918975e-01,-7.689942363087639565e-01,-1.078112293702039454e-01,-7.607785135938875953e-01,6.366484036755605258e-01,-5.214086951899005173e-01,-2.549796114248314427e-01,4.685308739820024382e-01,1.776625463728406684e+00,2.836039387163925563e-01,2.202870421326936778e+00,6.616660475158766541e-01,-2.165985305906371838e+00,-6.041640448262388524e-02,4.312384953919803920e-01,1.850731486849190865e+00,-5.266099884127660724e-01,-5.860987509884825197e-01,5.937117641448176608e-02,-1.569723882529480141e+00,-3.576112703678585025e-01,-1.883818392550883902e-01,1.300368342156335455e+00,2.457032229622637884e-02,1.184431958353508341e+00,-1.172235264548843858e+00,4.200615613887382915e-01,-8.987408337782434309e-01,5.984146385493402942e-01,-2.546454346629958843e-01,3.156882677119930980e-01,1.408248190184383963e+00,-7.879223432105990632e-01,-9.105903613572950972e-01,5.448788307403720221e-01,8.968241118587502725e-03,6.796911099294325465e-02,1.174813908129278106e+00,1.112314903898992791e+00,-7.659082727603218066e-01,-2.454102175764602656e+00,-1.156827007155842635e+00,-1.043436991530358293e+00,1.306917065271264722e+00,-2.587646732802402205e+00,-1.849300279738895991e+00,-4.894858316157382205e-01,-2.734581998677739212e-01,4.260399768876027005e-01,6.355049881412992985e-01,5.476417430360167593e-01,-1.982082644315729877e-02,-2.865070890482597665e+00,-5.070808212197768228e-01,7.515163408899938613e-01,1.985148615120834181e+00,-5.968356982730544935e-01,-1.751908851723249727e+00,-2.170165542483964150e-01,6.963024276306047922e-01,-3.129593447815900431e-01,-1.649380120362688995e+00,5.234130217185476441e-01,5.203400370784120321e-01,-6.400862511623129913e-01,2.736476733356642543e-01,-9.169334542040873393e-01,-1.101285182115908923e-01,8.038518690279322643e-01,-2.230827576065755602e-01,1.635593169493183147e-02,-2.460891949939304213e-01,1.362736750189251334e+00,1.692240229075876234e+00,-4.274859712919727994e-01,-5.454503759464883750e-01,9.087271226296016469e-01,1.898514776506561974e+00,-1.533548991732629929e+00,-2.518260501449642419e+00,9.431203207370584263e-01,8.652097513735528267e-01,1.006896852287694655e+00,-5.325101572500524627e-01,-1.151007151698269615e+00,-1.811245420571800935e+00,9.312208813609317293e-01,-9.680050659173935479e-01,1.470230772495070504e+00,-6.775399844273287675e-01,-7.974140281596309165e-01,-2.052884928060080272e-01,9.760356714402090850e-01,2.084508991817943246e-02,-1.918752475460513696e-01,1.312889270413391429e+00,1.784570586821486449e-01,-8.914213390301505280e-01,7.947904693343728066e-01,6.107879266535299889e-01,-5.705254556137824284e-01,-8.217797035258764260e-02
